Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
1354690,Clute,Populated Place,Brazoria County,Texas,Lake Jackson,4,29.0246906,-95.3988291,1/1/1975,11/30/1979,15652,P1,null,null,48039,48
1379562,Clutter Point,Populated Place,Fannin County,Texas,Dodd City,211,33.508162,-96.0935844,None,11/30/1979,null,null,null,null,48147,48
1373147,Clyde,Populated Place,Callahan County,Texas,Baird,607,32.4059605,-99.4936912,None,11/30/1979,15676,P1,null,null,48059,48
1378136,Coady,Populated Place,Harris County,Texas,Highlands,8,29.7843927,-95.0163174,None,11/30/1979,15688,U6,null,null,48201,48
1333021,Coahoma,Populated Place,Howard County,Texas,Coahoma,735,32.2965085,-101.3062329,None,11/30/1979,15700,P1,null,null,48227,48
1384226,Coal Mine,Populated Place,Medina County,Texas,Lytle,223,29.2266275,-98.8122475,None,11/30/1979,15712,U4,null,null,48325,48
1378137,Coalville,Populated Place,Palo Pinto County,Texas,Gordon,281,32.5756858,-98.3322706,None,11/30/1979,null,null,null,null,48363,48
1378138,Cobb,Populated Place,Kaufman County,Texas,Wills Point,162,32.7142959,-96.1002499,None,11/30/1979,15724,U6,null,null,48257,48
2471771,Cobblestone,Populated Place,Brazoria County,Texas,Pearland,14,29.5436,-95.2914,None,7/16/2008,null,null,null,null,48039,48
1379563,Coble,Populated Place,Hockley County,Texas,Whiteface,1104,33.5950962,-102.5029666,None,11/30/1979,15748,U6,null,null,48219,48
1379564,Coburn,Populated Place,Lipscomb County,Texas,Coburn,823,36.0664303,-100.1534608,None,11/30/1979,15760,U6,null,null,48295,48
1333046,Cochran,Populated Place,Austin County,Texas,Buckhorn,57,30.0288326,-96.1294045,None,11/30/1979,15784,U6,null,null,48015,48
1383221,Cockrans,Populated Place,Liberty County,Texas,Rayburn,49,30.4015954,-94.9996544,None,12/31/2003,null,null,null,null,48291,48
1333053,Cockrell Hill,Populated Place,Dallas County,Texas,Duncanville,195,32.7362421,-96.8869481,None,11/30/1979,15796,P1,null,null,48113,48
1379565,Codman,Populated Place,Roberts County,Texas,Pampa NE,878,35.6400442,-100.753475,None,11/30/1979,15808,U6,null,null,48393,48
1379567,Coesfield,Populated Place,Cooke County,Texas,Horseshoe Bend,225,33.8184368,-97.0319539,None,11/30/1979,null,null,null,null,48097,48
1377915,Coffee City,Populated Place,Henderson County,Texas,Berryville,116,32.1159915,-95.4994013,None,11/30/1979,15820,P1,null,null,48213,48
1378140,Coffeeville,Populated Place,Upshur County,Texas,Coffeeville,113,32.8293006,-94.757709,None,11/30/1979,15832,U6,null,null,48459,48
1379568,Cofferville,Populated Place,Lamb County,Texas,Cofferville,1101,34.0109244,-102.3257372,None,11/30/1979,null,null,null,null,48279,48
1379569,Coit,Populated Place,Limestone County,Texas,Odds,157,31.3832304,-96.6713707,None,11/30/1979,15844,U6,null,null,48293,48
1378141,Coke,Populated Place,Wood County,Texas,Pleasant Grove,150,32.9251223,-95.4352285,None,11/30/1979,15856,U6,null,null,48499,48
1379570,Cold Springs,Populated Place,Coryell County,Texas,Bland,224,31.2418386,-97.6166835,None,11/30/1979,null,null,null,null,48099,48
1384227,Coldspring,Populated Place,San Jacinto County,Texas,Coldspring,110,30.592421,-95.1293818,1/1/1962,11/30/1979,null,null,null,null,48407,48
1381678,Coldwater,Populated Place,Dallam County,Texas,Coldwater West,1275,36.4553046,-102.6296348,None,11/30/1979,null,null,null,null,48111,48
1333081,Cole,Populated Place,Dallas County,Texas,Duncanville,213,32.7006878,-96.9208376,None,11/30/1979,null,null,null,null,48113,48
2010520,Cole Colonia,Populated Place,Hidalgo County,Texas,Donna,30,26.2403505,-98.1241751,None,10/20/2003,null,null,null,null,48215,48
1333090,Coleman,Populated Place,Coleman County,Texas,Coleman,519,31.8273679,-99.4264532,None,11/30/1979,15916,P1,null,null,48083,48
1379571,Coletoville,Populated Place,Victoria County,Texas,Schroeder,39,28.7594354,-97.1461004,None,11/30/1979,null,null,null,null,48469,48
1379572,Coleyville,Populated Place,Cottle County,Texas,Cee Vee,561,34.2339583,-100.3792834,None,11/30/1979,null,null,null,null,48101,48
1378142,Colfax,Populated Place,Van Zandt County,Texas,Van,173,32.5104156,-95.7327418,None,11/30/1979,15940,U6,null,null,48467,48
2034909,Colita,Populated Place,Polk County,Texas,Colita,86,30.8838001,-95.0099345,None,2/20/2004,null,null,null,null,48373,48
1379573,Colita,Populated Place,Polk County,Texas,Colita,87,30.8838001,-95.0096567,None,11/30/1979,null,null,null,null,48373,48
1379576,College Hill,Populated Place,Bowie County,Texas,Malta,114,33.4156725,-94.6129841,None,11/30/1979,null,null,null,null,48037,48
2034629,College Mound,Populated Place,Kaufman County,Texas,Elmo,158,32.6729091,-96.1869201,None,2/20/2004,null,null,null,null,48257,48
2010136,College Park Addition Colonia,Populated Place,El Paso County,Texas,Clint NW,1222,31.6431697,-106.1266431,None,10/20/2003,null,null,null,null,48141,48
1354786,College Station,Populated Place,Brazos County,Texas,Bryan East,103,30.627977,-96.3344068,None,11/30/1979,15976,P1,null,null,48041,48
1379577,Collegeport,Populated Place,Matagorda County,Texas,Palacios,3,28.7252672,-96.174966,None,11/30/1979,15964,U6,null,null,48321,48
1373161,Colleyville,Populated Place,Tarrant County,Texas,Colleyville,187,32.8809603,-97.155012,None,11/30/1979,15988,P1,null,null,48439,48
1379578,Collier,Populated Place,Reeves County,Texas,Verhalen North,835,31.1676408,-103.58351,None,11/30/1979,null,null,null,null,48389,48
1378143,Collin,Populated Place,Collin County,Texas,Frisco,192,33.1987288,-96.8163888,None,11/30/1979,16012,U4,null,null,48085,48
2010521,Collin Colonia,Populated Place,Hidalgo County,Texas,La Blanca,20,26.3264592,-98.0363938,None,10/20/2003,null,null,null,null,48215,48
1380828,Collins,Populated Place,Jasper County,Texas,Harrisburg,91,31.0013086,-93.9746311,None,11/30/1979,16024,U6,null,null,48241,48
1354802,Collinsville,Populated Place,Grayson County,Texas,Collinsville,229,33.5614982,-96.9111138,None,11/30/1979,16036,P1,null,null,48181,48
1354805,Colmesneil,Populated Place,Tyler County,Texas,Colmesneil,83,30.9079752,-94.4221436,None,11/30/1979,16048,P1,null,null,48457,48
1379579,Cologne,Populated Place,Goliad County,Texas,Fannin,37,28.7055484,-97.1816567,None,11/30/1979,16060,U6,null,null,48175,48
2010522,Colonia Allende,Populated Place,Hidalgo County,Texas,Alton,52,26.2742381,-98.3214044,None,10/20/2003,null,null,null,null,48215,48
2010523,Colonia Big 5,Populated Place,Hidalgo County,Texas,Faysville,30,26.4053452,-98.1852885,None,10/20/2003,null,null,null,null,48215,48
2010524,Colonia Boyce,Populated Place,Hidalgo County,Texas,Donna,25,26.1984073,-98.0491721,None,10/20/2003,null,null,null,null,48215,48
2010525,Colonia Camargo,Populated Place,Hidalgo County,Texas,La Joya,50,26.2422944,-98.4514082,None,10/20/2003,null,null,null,null,48215,48
2010526,Colonia Claude Lookingbill,Populated Place,Hidalgo County,Texas,La Blanca,21,26.3203484,-98.0052815,None,10/20/2003,null,null,null,null,48215,48
2010528,Colonia Evans,Populated Place,Hidalgo County,Texas,Pharr,27,26.1284095,-98.197233,None,10/20/2003,null,null,null,null,48215,48
2010529,Colonia Evans Number 2,Populated Place,Hidalgo County,Texas,Pharr,27,26.1292427,-98.197233,None,10/20/2003,null,null,null,null,48215,48
2010530,Colonia Garza,Populated Place,Hidalgo County,Texas,Mercedes,19,26.1572975,-97.9163891,None,10/20/2003,null,null,null,null,48215,48
2010531,Colonia George,Populated Place,Hidalgo County,Texas,Mercedes,20,26.1534089,-97.8922214,None,10/20/2003,null,null,null,null,48215,48
2010532,Colonia Guadalupe,Populated Place,Hidalgo County,Texas,Donna,28,26.191463,-98.095285,None,10/20/2003,null,null,null,null,48215,48
2010533,Colonia Guadalupe Number 2,Populated Place,Hidalgo County,Texas,Donna,28,26.191463,-98.0941738,None,10/20/2003,null,null,null,null,48215,48
2010534,Colonia Guadalupe Number 3,Populated Place,Hidalgo County,Texas,Donna,28,26.1903519,-98.0963961,None,10/20/2003,null,null,null,null,48215,48
2010338,Colonia Iglesia Antigua,Populated Place,Cameron County,Texas,Santa Maria,19,26.0772995,-97.8383306,None,10/20/2003,35754,U5,null,null,48061,48
2010480,Colonia Lucero del Norte,Populated Place,Hidalgo County,Texas,Mercedes,17,26.2164626,-97.945279,None,10/20/2003,null,null,null,null,48215,48
2010481,Colonia Martinez,Populated Place,Hidalgo County,Texas,La Joya,50,26.2422944,-98.449186,None,10/20/2003,null,null,null,null,48215,48
2010482,Colonia Rafael,Populated Place,Hidalgo County,Texas,Sullivan City,63,26.2814593,-98.5672442,None,10/20/2003,null,null,null,null,48215,48
2010432,Colonia Saenz,Populated Place,Hidalgo County,Texas,La Feria,18,26.1542422,-97.8641648,None,10/20/2003,null,null,null,null,48215,48
2010433,Colonia San Miguel,Populated Place,Hidalgo County,Texas,Sullivan City,58,26.2753485,-98.5614108,None,10/20/2003,null,null,null,null,48215,48
2010434,Colonia Tejana,Populated Place,Hidalgo County,Texas,La Blanca,23,26.2934046,-98.0713952,None,10/20/2003,null,null,null,null,48215,48
2010435,Colonia Victoriana,Populated Place,Hidalgo County,Texas,Mercedes,18,26.1353536,-97.9263896,None,10/20/2003,null,null,null,null,48215,48
2010436,Colonia Whalen Road,Populated Place,Hidalgo County,Texas,Donna,29,26.1822966,-98.0891736,None,10/20/2003,null,null,null,null,48215,48
2010137,Colonia de las Azaleas,Populated Place,El Paso County,Texas,San Elizario,1109,31.5781704,-106.2816463,None,10/20/2003,null,null,null,null,48141,48
2010138,Colonia de las Azaleas Number 2,Populated Place,El Paso County,Texas,San Elizario,1110,31.5851146,-106.2835909,None,10/20/2003,null,null,null,null,48141,48
2010139,Colonia de las Azaleas Number 3,Populated Place,El Paso County,Texas,San Elizario,1110,31.5881701,-106.2805353,None,10/20/2003,null,null,null,null,48141,48
2010140,Colonia de las Dalias,Populated Place,El Paso County,Texas,San Elizario,1110,31.5781704,-106.2774795,None,10/20/2003,null,null,null,null,48141,48
2010141,Colonia de las Dalias Number 2,Populated Place,El Paso County,Texas,San Elizario,1109,31.570115,-106.2744238,None,10/20/2003,null,null,null,null,48141,48
2010527,Colonia del Noreste,Populated Place,Hidalgo County,Texas,Donna,24,26.1884076,-98.0183376,None,10/20/2003,null,null,null,null,48215,48
2010094,Colonia del Rio Number 1,Populated Place,El Paso County,Texas,San Elizario,1107,31.5740039,-106.2544233,None,10/20/2003,null,null,null,null,48141,48
2010095,Colonia del Rio Number 2,Populated Place,El Paso County,Texas,San Elizario,1107,31.5731707,-106.2516454,None,10/20/2003,null,null,null,null,48141,48
2010096,Colonia del Rio Number 3,Populated Place,El Paso County,Texas,Clint,1107,31.5720595,-106.2474786,None,10/20/2003,null,null,null,null,48141,48
2010483,Colonia las Palmas,Populated Place,Hidalgo County,Texas,Progreso,20,26.10341,-97.9491684,None,10/20/2003,null,null,null,null,48215,48
2010678,Colonia los Angeles,Populated Place,Willacy County,Texas,Raymondville,9,26.495345,-97.7841622,None,10/20/2003,16078,U3,null,null,48489,48
2471772,Colonial Gardens,Populated Place,Harris County,Texas,Settegast,19,29.8254,-95.3587,None,7/16/2008,null,null,null,null,48201,48
1378144,Colony,Populated Place,Fayette County,Texas,Cistern,132,29.7691182,-97.1788769,None,11/30/1979,16096,U6,null,null,48149,48
2034856,Colony,Populated Place,Rains County,Texas,Alba,115,32.7817923,-95.6880166,None,2/20/2004,null,null,null,null,48379,48
2011510,Colony Estates Colonia,Populated Place,Jim Wells County,Texas,Orange Grove,66,27.9633509,-97.9883344,None,10/20/2003,null,null,null,null,48249,48
2011354,Colony Estates of Sinton Colonia,Populated Place,San Patricio County,Texas,Sinton West,16,28.0083494,-97.5633284,None,10/20/2003,null,null,null,null,48409,48
1354813,Colorado,Populated Place,Bastrop County,Texas,Togo,107,29.9857773,-97.1341536,None,11/30/1979,null,null,null,null,48021,48
2010682,Colorado Acres Colonia,Populated Place,Webb County,Texas,Piedra Parada Tank,171,27.6452946,-99.2141977,None,10/20/2003,null,null,null,null,48479,48
1333141,Colorado City,Populated Place,Mitchell County,Texas,Colorado City,630,32.3881745,-100.8645576,None,11/30/1979,16120,P1,null,null,48335,48
1378145,Colquitt,Populated Place,Kaufman County,Texas,Terrell North,159,32.7954049,-96.3574823,None,11/30/1979,null,null,null,null,48257,48
1377452,Colthorp,Populated Place,Houston County,Texas,Kennard,86,31.3674035,-95.1471602,None,12/31/2003,null,null,null,null,48225,48
1380829,Colton,Populated Place,Travis County,Texas,Montopolis,163,30.1496574,-97.6972248,None,11/30/1979,16144,U6,null,null,48453,48
1354819,Columbia Heights,Populated Place,Bexar County,Texas,Terrell Wells,197,29.3699571,-98.5266843,None,11/30/1979,16156,U4,null,null,48029,48
1333156,Columbus,Populated Place,Colorado County,Texas,Columbus,62,29.7066232,-96.5396933,None,11/30/1979,16168,P1,null,null,48089,48
1333165,Comal,Populated Place,Comal County,Texas,New Braunfels West,211,29.6455041,-98.2236219,None,11/30/1979,16180,U6,null,null,48091,48
1333168,Comanche,Populated Place,Comanche County,Texas,Comanche,421,31.8973693,-98.6036581,None,11/30/1979,16192,P1,null,null,48093,48
1378146,Comanche Crossing,Populated Place,Gonzales County,Texas,Dilworth,79,29.573569,-97.2711004,None,11/30/1979,null,null,null,null,48177,48
1385233,Comanche Village I,Populated Place,Coryell County,Texas,Fort Hood,274,31.1415623,-97.8077984,None,1/1/1995,null,null,null,null,48099,48
1385234,Comanche Village II,Populated Place,Coryell County,Texas,Fort Hood,283,31.1368403,-97.8100206,None,1/1/1995,null,null,null,null,48099,48
1385235,Comanche Village III,Populated Place,Coryell County,Texas,Fort Hood,271,31.1410066,-97.8241877,None,1/1/1995,null,null,null,null,48099,48
1333181,Combes,Populated Place,Cameron County,Texas,Harlingen,12,26.2486851,-97.7338816,None,11/30/1979,16204,P1,null,null,48061,48
2010339,Combes Colonia,Populated Place,Cameron County,Texas,Harlingen,12,26.2434075,-97.7252702,None,10/20/2003,null,null,null,null,48061,48
1378147,Combine,Populated Place,Kaufman County,Texas,India,126,32.5884684,-96.5085994,None,11/30/1979,16216,P1,null,null,48257,48
1379580,Cometa,Populated Place,Zavala County,Texas,Cometa,193,28.664702,-100.0192274,None,11/30/1979,null,null,null,null,48507,48
1333183,Comfort,Populated Place,Kendall County,Texas,Comfort,435,29.967715,-98.9050337,None,11/30/1979,16228,U5,null,null,48259,48
1373171,Commerce,Populated Place,Hunt County,Texas,Commerce South,169,33.2470567,-95.8999656,None,11/30/1979,16240,P1,null,null,48231,48
2471773,Commerce Park,Populated Place,Harris County,Texas,Alief,19,29.6885,-95.5422,None,7/16/2008,null,null,null,null,48201,48
1333188,Como,Populated Place,Hopkins County,Texas,Como,163,33.060673,-95.4721734,None,11/30/1979,16252,P1,null,null,48223,48
1379581,Comptons,Populated Place,Brewster County,Texas,Solis,577,29.0888184,-103.0815555,None,11/30/1979,null,null,null,null,48043,48
1333194,Comstock,Populated Place,Val Verde County,Texas,Comstock,472,29.6843804,-101.173438,None,11/30/1979,16264,U6,null,null,48465,48
1378148,Comyn,Populated Place,Comanche County,Texas,Comyn,382,32.0729202,-98.4703247,None,11/30/1979,16276,U6,null,null,48093,48
1333196,Concan,Populated Place,Uvalde County,Texas,Concan,382,29.4952315,-99.7125536,1/1/1897,11/30/1979,16288,U6,null,null,48463,48
1377086,Concepcion,Populated Place,Duval County,Texas,Concepcion,89,27.3936482,-98.3552871,None,12/31/2003,16300,U5,null,null,48131,48
1333201,Conception,Populated Place,Duval County,Texas,Concepcion,91,27.3964259,-98.3577871,None,11/30/1979,null,null,null,null,48131,48
1379582,Concho,Populated Place,Concho County,Texas,Concho,486,31.536823,-99.8114645,None,11/30/1979,16312,U6,null,null,48095,48
1380830,Concord,Populated Place,Freestone County,Texas,Lanely,113,31.5248962,-96.0569094,None,11/30/1979,null,null,null,null,48161,48
1378151,Concord,Populated Place,Hunt County,Texas,Greenville SW,174,33.1145607,-96.156086,None,11/30/1979,16336,U4,null,null,48231,48
1378149,Concord,Populated Place,Cherokee County,Texas,Griffin,126,32.070163,-95.046331,None,11/30/1979,16324,U6,null,null,48073,48
1381686,Concord,Populated Place,Angelina County,Texas,Boykin Spring,50,31.1235264,-94.252697,None,11/30/1979,null,null,null,null,48005,48
1379583,Concord,Populated Place,Leon County,Texas,Jewett,161,31.2568468,-96.1444074,None,11/30/1979,16348,U6,null,null,48289,48
1378150,Concord,Populated Place,Upshur County,Texas,Bettie,112,32.8254101,-94.9107693,None,11/30/1979,null,null,null,null,48459,48
1379584,Concord,Populated Place,Rusk County,Texas,Caledonia,159,31.9165586,-94.588541,None,11/30/1979,16360,U6,null,null,48401,48
2471774,Concord Bridge,Populated Place,Harris County,Texas,Hedwig Village,34,29.8588,-95.6159,None,7/16/2008,null,null,null,null,48201,48
2471775,Concord Colony,Populated Place,Harris County,Texas,Addicks,34,29.8654,-95.6395,None,7/16/2008,null,null,null,null,48201,48
1378152,Concordia,Populated Place,Nueces County,Texas,Concordia,13,27.6025327,-97.70694,None,11/30/1979,null,null,null,null,48355,48
1377536,Concrete,Populated Place,DeWitt County,Texas,Concrete,82,29.2383038,-97.2930444,None,11/30/1979,16372,U6,null,null,48123,48
1354866,Cone,Populated Place,Crosby County,Texas,Cone,954,33.7973048,-101.3876574,None,11/30/1979,16384,U6,null,null,48107,48
1379585,Conlen,Populated Place,Dallam County,Texas,Conlen,1164,36.2353081,-102.2374026,None,11/30/1979,16396,U6,null,null,48111,48
1378153,Connell,Populated Place,Orange County,Texas,Terry,5,30.1016004,-93.9946198,None,11/30/1979,16408,U6,null,null,48361,48
2010097,Connington Colonia,Populated Place,El Paso County,Texas,Clint,1107,31.5720598,-106.2174779,None,10/20/2003,null,null,null,null,48141,48
1379586,Connor,Populated Place,Madison County,Texas,Connor,79,30.9649107,-95.8127269,None,11/30/1979,16420,U6,null,null,48313,48
1379587,Conoley,Populated Place,Milam County,Texas,Thorndale,151,30.5582574,-97.1708244,None,11/30/1979,null,null,null,null,48331,48
1379588,Conquista Crossing,Populated Place,Karnes County,Texas,Falls City,84,28.9427522,-98.0572277,None,11/30/1979,null,null,null,null,48255,48
1333238,Conroe,Populated Place,Montgomery County,Texas,Conroe,67,30.3118769,-95.4560512,None,11/30/1979,16432,P1,null,null,48339,48
1333257,Converse,Populated Place,Bexar County,Texas,Schertz,219,29.5180081,-98.3161241,None,11/30/1979,16468,P1,null,null,48029,48
1889704,Conville,Populated Place,San Augustine County,Texas,Chinquapin,111,31.4362941,-94.0629709,None,7/27/2001,null,null,null,null,48405,48
1354894,Conway,Populated Place,Carson County,Texas,Conway,1054,35.2078279,-101.3812787,None,11/30/1979,16480,U6,null,null,48065,48
2010437,Conway Plaza Colonia,Populated Place,Hidalgo County,Texas,Mission,43,26.2264618,-98.3233488,None,10/20/2003,null,null,null,null,48215,48
1378154,Coody Crossing,Populated Place,Throckmorton County,Texas,Hoover Mountain,405,33.1006614,-99.4714719,None,11/30/1979,null,null,null,null,48447,48
1354895,Cook,Populated Place,Cooke County,Texas,Gainesville South,223,33.6120529,-97.1277895,None,11/30/1979,16492,U4,null,null,48097,48
1354907,Cooks Point,Populated Place,Burleson County,Texas,Tunis,104,30.5957566,-96.6105267,None,11/30/1979,null,null,null,null,48051,48
1333275,Cookville,Populated Place,Titus County,Texas,Cookville,132,33.1856757,-94.8543771,None,11/30/1979,16528,U6,null,null,48449,48
1373192,Cool,Populated Place,Parker County,Texas,Mineral Wells East,284,32.8001288,-98.001153,None,11/30/1979,16540,P1,null,null,48367,48
1373194,Coolidge,Populated Place,Limestone County,Texas,Coolidge,163,31.754053,-96.6499873,None,11/30/1979,16552,P1,null,null,48293,48
1354942,Cooper,Populated Place,Delta County,Texas,Cooper South,147,33.3734427,-95.6882925,None,11/30/1979,16564,P1,null,null,48119,48
2034917,Cooper,Populated Place,Houston County,Texas,Pearsons Chapel,80,31.2432368,-95.5821713,None,2/20/2004,null,null,null,null,48225,48
1378155,Cooper Creek,Populated Place,Denton County,Texas,Denton East,184,33.2403963,-97.0813998,None,11/30/1979,16576,U6,null,null,48121,48
1333312,Copano Village,Populated Place,Aransas County,Texas,Rockport,3,28.0880702,-97.0583235,None,11/30/1979,16588,U6,null,null,48007,48
1378156,Copeland,Populated Place,Smith County,Texas,Bullard,169,32.2398757,-95.2718946,1/1/1976,11/30/1979,16594,U6,null,null,48423,48
1333321,Copeville,Populated Place,Collin County,Texas,Lavon,169,33.0795625,-96.4155402,None,11/30/1979,16600,U6,null,null,48085,48
1373209,Coppell,Populated Place,Dallas County,Texas,Grapevine,158,32.9545687,-97.0150078,None,11/30/1979,16612,P1,null,null,48113,48
1388576,Copper Canyon,Populated Place,Denton County,Texas,Lewisville West,190,33.0959546,-97.0966777,None,9/1/1995,16636,P1,null,null,48121,48
1354974,Copperas Cove,Populated Place,Coryell County,Texas,Copperas Cove,332,31.124062,-97.9030785,1/1/1893,11/30/1979,16624,P1,null,null,48099,48
2471776,Copperfield Southcreek Village,Populated Place,Harris County,Texas,Cypress,39,29.8844,-95.6651,None,7/16/2008,null,null,null,null,48201,48
1378157,Corbet,Populated Place,Navarro County,Texas,Corbet,120,32.0065443,-96.5369302,None,11/30/1979,16660,U6,null,null,48349,48
1378158,Corbyn,Populated Place,Comal County,Texas,New Braunfels West,214,29.6488372,-98.2350111,None,11/30/1979,16672,U6,null,null,48091,48
1380831,Cordele,Populated Place,Jackson County,Texas,Cordele,31,29.1349772,-96.6299747,None,11/30/1979,16684,U6,null,null,48239,48
2010438,Corina's Corner Colonia,Populated Place,Hidalgo County,Texas,Alton,49,26.3014593,-98.3202932,None,10/20/2003,null,null,null,null,48215,48
2573492,Corine,Populated Place,Cherokee County,Texas,Todd City,135,31.979577,-95.398622,None,11/17/2009,null,null,null,null,48073,48
1333356,Corinth,Populated Place,Denton County,Texas,Denton East,185,33.1540091,-97.0647322,None,11/30/1979,16696,P1,null,null,48121,48
1378159,Corinth,Populated Place,Jones County,Texas,Funston,500,32.8542787,-99.8692617,None,11/30/1979,16708,U6,null,null,48253,48
1379590,Corinth,Populated Place,Montague County,Texas,Bonita,278,33.8448247,-97.5219678,None,11/30/1979,null,null,null,null,48337,48
2761957,Corinth,Populated Place,Milam County,Texas,Sharp,137,30.843077,-97.135178,None,8/14/2014,null,null,null,null,48331,48
2761938,Corinth,Populated Place,Van Zandt County,Texas,Van,141,32.587712,-95.721623,None,7/8/2014,null,null,null,null,48467,48
1379589,Corinth,Populated Place,Leon County,Texas,Robbins,122,31.3729557,-96.0030166,None,11/30/1979,16720,U6,null,null,48289,48
1381701,Corlena,Populated Place,Dallam County,Texas,Corlena,1376,36.3203076,-102.9393714,None,11/30/1979,null,null,null,null,48111,48
1380832,Corley,Populated Place,Bowie County,Texas,Corley,91,33.326234,-94.3943646,None,11/30/1979,16744,U6,null,null,48037,48
1354999,Corn Hill,Populated Place,Williamson County,Texas,Jarrell,274,30.8068544,-97.6150096,None,11/30/1979,null,null,null,null,48491,48
1378162,Corner Windmill,Populated Place,Midland County,Texas,Parks,853,31.8337391,-102.1543047,None,11/30/1979,null,null,null,null,48329,48
1378161,Corner Windmill,Populated Place,Val Verde County,Texas,White Draw NW,586,30.1599171,-100.9195466,None,11/30/1979,null,null,null,null,48465,48
1379592,Corner Windmill,Populated Place,Culberson County,Texas,Van Horn,1287,31.0645774,-104.8704937,None,11/30/1979,null,null,null,null,48109,48
1378160,Corner Windmill,Populated Place,Brewster County,Texas,Bone Spring NE,735,29.6515826,-103.0798908,None,11/30/1979,null,null,null,null,48043,48
1379593,Corner Windmill,Populated Place,King County,Texas,Pitchfork Ranch,624,33.6189723,-100.5120625,None,11/30/1979,null,null,null,null,48269,48
1379591,Corner Windmill,Populated Place,Jeff Davis County,Texas,Barrilla Mountains West,1311,30.8604274,-103.749347,None,11/30/1979,null,null,null,null,48243,48
1379594,Corner Windmill,Populated Place,Oldham County,Texas,Romero SE,1147,35.5561587,-102.8357691,None,11/30/1979,null,null,null,null,48359,48
1378163,Cornett,Populated Place,Cass County,Texas,Marietta,102,33.1295699,-94.5746461,None,11/30/1979,16768,U6,null,null,48067,48
1379595,Cornudas,Populated Place,Hudspeth County,Texas,Cornudas,1313,31.7798348,-105.4710741,None,11/30/1979,16780,U6,null,null,48229,48
2010439,Coronado Colonia,Populated Place,Hidalgo County,Texas,Mission,39,26.238406,-98.2891812,None,10/20/2003,null,null,null,null,48215,48
2010340,Coronado Colonia,Populated Place,Cameron County,Texas,East Brownsville,8,25.879248,-97.4283139,None,10/20/2003,null,null,null,null,48061,48
1355018,Coronado Hills,Populated Place,El Paso County,Texas,Smeltertown,1244,31.828162,-106.5274884,None,11/30/1979,16796,U4,null,null,48141,48
2010190,Coronado Perez Addition Colonia,Populated Place,Duval County,Texas,Freer North,170,27.8791855,-98.6033482,None,10/20/2003,null,null,null,null,48131,48
1889684,Coronados Camp,Populated Place,Palo Pinto County,Texas,Mineral Wells West,261,32.8487359,-98.2094911,None,7/27/2001,null,null,null,null,48363,48
1333380,Corpus Christi,Populated Place,Nueces County,Texas,Corpus Christi,2,27.8005828,-97.396381,None,11/30/1979,17000,P1,null,null,48355,48
1388542,Corral City,Populated Place,Denton County,Texas,Argyle,211,33.1001215,-97.2261266,None,9/1/1995,17024,P1,null,null,48121,48
2011355,Corriente Estates Colonia,Populated Place,San Patricio County,Texas,Sinton West,15,28.0222377,-97.5502727,None,10/20/2003,null,null,null,null,48409,48
1355032,Corrigan,Populated Place,Polk County,Texas,Corrigan,72,30.9968565,-94.8271527,None,11/30/1979,17036,P1,null,null,48373,48
1379596,Corry,Populated Place,Lamb County,Texas,Corry,1073,34.0267522,-102.1012885,None,11/30/1979,17048,U6,null,null,48279,48
1333395,Corsicana,Populated Place,Navarro County,Texas,Corsicana,135,32.0954304,-96.4688727,None,11/30/1979,17060,P1,null,null,48349,48
2011277,Cortez Colonia,Populated Place,Starr County,Texas,Rio Grande City North,56,26.381454,-98.8322492,None,10/20/2003,null,null,null,null,48427,48
1355034,Coryell,Populated Place,Coryell County,Texas,Coryell,301,31.5462735,-97.618353,None,11/30/1979,17084,U6,null,null,48099,48
1333401,Cost,Populated Place,Gonzales County,Texas,Cost,113,29.4374607,-97.5288825,None,11/30/1979,17096,U6,null,null,48177,48
2010440,Cotter Tract Colonia,Populated Place,Hidalgo County,Texas,Edinburg,30,26.2509057,-98.1563986,None,10/20/2003,null,null,null,null,48215,48
1380833,Cotton,Populated Place,Grimes County,Texas,Bedias,71,30.8315806,-95.8946735,None,11/30/1979,null,null,null,null,48185,48
1355044,Cotton Center,Populated Place,Hale County,Texas,Cotton Center,1059,33.993138,-101.9929542,None,11/30/1979,17132,U6,null,null,48189,48
1379597,Cotton Center,Populated Place,Fannin County,Texas,Dodd City,214,33.5098287,-96.1219189,None,11/30/1979,17120,U6,null,null,48147,48
1333409,Cotton Flat,Populated Place,Midland County,Texas,Southeast Midland,846,31.9290145,-102.0598583,None,11/30/1979,null,null,null,null,48329,48
1355045,Cotton Gin,Populated Place,Freestone County,Texas,Teague North,159,31.6810014,-96.3605322,None,11/30/1979,null,null,null,null,48161,48
1379598,Cotton Patch,Populated Place,DeWitt County,Texas,Yorktown West,106,28.9841426,-97.6163854,None,11/30/1979,null,null,null,null,48123,48
2010098,Cotton Valley Estates Colonia,Populated Place,El Paso County,Texas,Clint,1111,31.6220582,-106.2385903,None,10/20/2003,null,null,null,null,48141,48
1378164,Cottondale,Populated Place,Wise County,Texas,Cottondale,241,33.0659536,-97.7047512,None,11/30/1979,17144,U6,null,null,48497,48
